id,goal_id,description,status,epistemic_importance,estimated_tokens,actual_tokens,completion_evidence,notes,created_timestamp,completed_timestamp,subtask_data
51a21aab-d539-43d2-8755-fee3cdda2506,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Create session_mistakes table schema,pending,high,,,,,1767091659.3139246,,"{""id"": ""51a21aab-d539-43d2-8755-fee3cdda2506"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Create session_mistakes table schema"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091659.3139246, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
4adae23a-089c-410c-b5f3-13eb41404089,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Create session_dead_ends table schema,pending,high,,,,,1767091659.5727317,,"{""id"": ""4adae23a-089c-410c-b5f3-13eb41404089"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Create session_dead_ends table schema"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091659.5727317, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
6c2d13ce-c6b8-4466-ac3a-19fc9ec6deee,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Add --scope flag to finding-log command,pending,high,,,,,1767091659.8173466,,"{""id"": ""6c2d13ce-c6b8-4466-ac3a-19fc9ec6deee"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Add --scope flag to finding-log command"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091659.8173466, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
ae9083d3-05b9-4967-862f-b862a3e421bc,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,"Add --scope flag to unknown-log, mistake-log, deadend-log commands",pending,high,,,,,1767091660.0632067,,"{""id"": ""ae9083d3-05b9-4967-862f-b862a3e421bc"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Add --scope flag to unknown-log, mistake-log, deadend-log commands"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091660.0632067, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
101a2f49-96ee-46fe-bf90-fb41d3f1950d,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Create database migration script for session_* tables,pending,critical,,,,,1767091660.3108435,,"{""id"": ""101a2f49-96ee-46fe-bf90-fb41d3f1950d"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Create database migration script for session_* tables"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091660.3108435, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
e47c9c65-51f2-45a8-8982-09cc78d3701a,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Update CLI help text to clarify scope semantics,pending,medium,,,,,1767091660.5588126,,"{""id"": ""e47c9c65-51f2-45a8-8982-09cc78d3701a"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Update CLI help text to clarify scope semantics"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091660.5588126, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
552fa42d-eba2-42bb-ad54-004e07657235,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Update session-snapshot to query session_* tables by default,pending,high,,,,,1767091660.8029368,,"{""id"": ""552fa42d-eba2-42bb-ad54-004e07657235"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Update session-snapshot to query session_* tables by default"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091660.8029368, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
804fd5a7-cf80-408d-856c-ea2ce3514f19,8ff8ea57-ccaf-407b-a147-31ef0d9f63f8,Write tests for dual-scope behavior,pending,medium,,,,,1767091661.0569851,,"{""id"": ""804fd5a7-cf80-408d-856c-ea2ce3514f19"", ""goal_id"": ""8ff8ea57-ccaf-407b-a147-31ef0d9f63f8"", ""description"": ""Write tests for dual-scope behavior"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091661.0569851, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
5840f452-0790-4bd8-9f11-8892f713d166,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add finding_log MCP tool,completed,high,,,,,1767091733.5915985,1767093406.0,"{""id"": ""5840f452-0790-4bd8-9f11-8892f713d166"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add finding_log MCP tool"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091733.5915985, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
277c65cd-c850-4bd9-ba6b-86739dc6485a,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add unknown_log MCP tool,completed,high,,,,,1767091733.8424485,1767093406.0,"{""id"": ""277c65cd-c850-4bd9-ba6b-86739dc6485a"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add unknown_log MCP tool"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091733.8424485, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
ab7c0244-2b36-456e-8103-e5252dcb09de,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add mistake_log and deadend_log MCP tools,completed,high,,,,,1767091734.095903,1767093406.0,"{""id"": ""ab7c0244-2b36-456e-8103-e5252dcb09de"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add mistake_log and deadend_log MCP tools"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091734.095903, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
8d3085dc-8603-47e1-b841-f9779a191674,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add project_bootstrap MCP tool,completed,critical,,,,,1767091734.3419538,1767093406.0,"{""id"": ""8d3085dc-8603-47e1-b841-f9779a191674"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add project_bootstrap MCP tool"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091734.3419538, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
22a061fe-5ca3-48d9-ae8b-30599c607ba9,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add session_snapshot MCP tool,completed,critical,,,,,1767091734.5888817,1767093406.0,"{""id"": ""22a061fe-5ca3-48d9-ae8b-30599c607ba9"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add session_snapshot MCP tool"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091734.5888817, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
bbff57dc-de7d-471c-a2cb-bb4797c7820e,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add goals_ready and goals_claim MCP tools,completed,high,,,,,1767091734.8346684,1767093406.0,"{""id"": ""bbff57dc-de7d-471c-a2cb-bb4797c7820e"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add goals_ready and goals_claim MCP tools"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091734.8346684, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
f15ffc49-7dda-480f-8345-a7e6b65e3a5f,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Add investigate MCP tool,completed,medium,,,,,1767091735.0858824,1767093406.0,"{""id"": ""f15ffc49-7dda-480f-8345-a7e6b65e3a5f"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Add investigate MCP tool"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091735.0858824, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
34678d18-e1e6-495a-9faf-b7797bc96573,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Integrate auto-capture into @app.call_tool handler,completed,critical,,,,,1767091735.3393157,1767093406.0,"{""id"": ""34678d18-e1e6-495a-9faf-b7797bc96573"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Integrate auto-capture into @app.call_tool handler"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091735.3393157, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
e44b0670-6b68-4f02-8f26-4d000b016d0d,cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5,Enrich MCP responses with epistemic routing metadata,completed,high,,,,,1767091735.5828872,1767093406.0,"{""id"": ""e44b0670-6b68-4f02-8f26-4d000b016d0d"", ""goal_id"": ""cec6db63-e5d6-4cd4-9cf4-443bf9ec2af5"", ""description"": ""Enrich MCP responses with epistemic routing metadata"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767091735.5828872, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
b8514962-cd4f-4c38-811d-ed17a54ae314,90237fe5-54c0-438c-86db-b0f3cd500b0b,Map all MCP tools and verify complete CLI coverage,pending,high,,,,,1767108672.7560854,,"{""id"": ""b8514962-cd4f-4c38-811d-ed17a54ae314"", ""goal_id"": ""90237fe5-54c0-438c-86db-b0f3cd500b0b"", ""description"": ""Map all MCP tools and verify complete CLI coverage"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767108672.7560854, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
8105e6e3-4ecd-478d-8515-63dc300d8bbc,90237fe5-54c0-438c-86db-b0f3cd500b0b,Audit epistemic middleware routing logic and safe tool whitelist,pending,high,,,,,1767108673.0129156,,"{""id"": ""8105e6e3-4ecd-478d-8515-63dc300d8bbc"", ""goal_id"": ""90237fe5-54c0-438c-86db-b0f3cd500b0b"", ""description"": ""Audit epistemic middleware routing logic and safe tool whitelist"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767108673.0129156, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
9daf5e7b-b936-4474-8bf6-29dccd62c416,90237fe5-54c0-438c-86db-b0f3cd500b0b,"Check user-facing documentation (intro, help, verbose)",pending,medium,,,,,1767108673.2668576,,"{""id"": ""9daf5e7b-b936-4474-8bf6-29dccd62c416"", ""goal_id"": ""90237fe5-54c0-438c-86db-b0f3cd500b0b"", ""description"": ""Check user-facing documentation (intro, help, verbose)"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767108673.2668576, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
1f1008aa-6751-46b6-9766-d27fec4d4c27,90237fe5-54c0-438c-86db-b0f3cd500b0b,Test end-to-end MCP tool execution with middleware,pending,high,,,,,1767108673.5186188,,"{""id"": ""1f1008aa-6751-46b6-9766-d27fec4d4c27"", ""goal_id"": ""90237fe5-54c0-438c-86db-b0f3cd500b0b"", ""description"": ""Test end-to-end MCP tool execution with middleware"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767108673.5186188, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
387edd72-ca52-4889-8cc1-fbe20c5c2669,90237fe5-54c0-438c-86db-b0f3cd500b0b,"Document findings, unknowns, and gaps",pending,medium,,,,,1767108673.7846591,,"{""id"": ""387edd72-ca52-4889-8cc1-fbe20c5c2669"", ""goal_id"": ""90237fe5-54c0-438c-86db-b0f3cd500b0b"", ""description"": ""Document findings, unknowns, and gaps"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767108673.7846591, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
5538048c-6ff5-4635-846b-a44c17a96df7,43abb70e-f1ba-4db8-b0d3-f8b85d236b32,Fix safe_tools whitelist with correct tool names,pending,critical,,,,,1767112266.7553244,,"{""id"": ""5538048c-6ff5-4635-846b-a44c17a96df7"", ""goal_id"": ""43abb70e-f1ba-4db8-b0d3-f8b85d236b32"", ""description"": ""Fix safe_tools whitelist with correct tool names"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767112266.7553244, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
4d4aafb3-91c6-4bc8-8027-96232a5357e5,43abb70e-f1ba-4db8-b0d3-f8b85d236b32,Remove duplicate tool definitions from server.py,pending,critical,,,,,1767112267.0091581,,"{""id"": ""4d4aafb3-91c6-4bc8-8027-96232a5357e5"", ""goal_id"": ""43abb70e-f1ba-4db8-b0d3-f8b85d236b32"", ""description"": ""Remove duplicate tool definitions from server.py"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767112267.0091581, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
e569ef2b-24dc-4ea8-93d2-533d6d494791,43abb70e-f1ba-4db8-b0d3-f8b85d236b32,Add epistemics-list and epistemics-show MCP tools,pending,high,,,,,1767112267.261987,,"{""id"": ""e569ef2b-24dc-4ea8-93d2-533d6d494791"", ""goal_id"": ""43abb70e-f1ba-4db8-b0d3-f8b85d236b32"", ""description"": ""Add epistemics-list and epistemics-show MCP tools"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767112267.261987, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
6b8b2bc5-270f-465b-8c3f-bfd4354e0d12,43abb70e-f1ba-4db8-b0d3-f8b85d236b32,Update documentation for middleware config,pending,medium,,,,,1767112267.5113928,,"{""id"": ""6b8b2bc5-270f-465b-8c3f-bfd4354e0d12"", ""goal_id"": ""43abb70e-f1ba-4db8-b0d3-f8b85d236b32"", ""description"": ""Update documentation for middleware config"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767112267.5113928, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
cf655334-de13-4989-982e-f0fa0405040f,43abb70e-f1ba-4db8-b0d3-f8b85d236b32,Test MCP server startup,pending,high,,,,,1767112267.7578366,,"{""id"": ""cf655334-de13-4989-982e-f0fa0405040f"", ""goal_id"": ""43abb70e-f1ba-4db8-b0d3-f8b85d236b32"", ""description"": ""Test MCP server startup"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767112267.7578366, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
f90a70d8-e131-43de-92eb-73a706bad825,facadb3d-4df7-495c-a813-783c6115269e,Design Noetic Filter architecture - cognition/thought level defense,pending,critical,,,,,1767113872.937243,,"{""id"": ""f90a70d8-e131-43de-92eb-73a706bad825"", ""goal_id"": ""facadb3d-4df7-495c-a813-783c6115269e"", ""description"": ""Design Noetic Filter architecture - cognition/thought level defense"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767113872.937243, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
68c7ac7f-eedb-46c9-9096-98dc86adbb7c,facadb3d-4df7-495c-a813-783c6115269e,Design Axiologic Detection Layer architecture - action/value level defense,pending,critical,,,,,1767113873.1894815,,"{""id"": ""68c7ac7f-eedb-46c9-9096-98dc86adbb7c"", ""goal_id"": ""facadb3d-4df7-495c-a813-783c6115269e"", ""description"": ""Design Axiologic Detection Layer architecture - action/value level defense"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767113873.1894815, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
fbd27814-94e6-47ed-ba35-a320e4545ffd,facadb3d-4df7-495c-a813-783c6115269e,Define integration points with existing epistemic middleware,pending,high,,,,,1767113873.4450028,,"{""id"": ""fbd27814-94e6-47ed-ba35-a320e4545ffd"", ""goal_id"": ""facadb3d-4df7-495c-a813-783c6115269e"", ""description"": ""Define integration points with existing epistemic middleware"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767113873.4450028, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
74bfd6a2-a645-4141-a154-14a1376b12d1,facadb3d-4df7-495c-a813-783c6115269e,Implement Noetic Filter prototype,pending,high,,,,,1767113873.7063217,,"{""id"": ""74bfd6a2-a645-4141-a154-14a1376b12d1"", ""goal_id"": ""facadb3d-4df7-495c-a813-783c6115269e"", ""description"": ""Implement Noetic Filter prototype"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767113873.7063217, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
8f4dcda0-f2c3-41ba-8c8a-3053c6ba7836,facadb3d-4df7-495c-a813-783c6115269e,Implement Axiologic Detection Layer prototype,pending,high,,,,,1767113873.9590251,,"{""id"": ""8f4dcda0-f2c3-41ba-8c8a-3053c6ba7836"", ""goal_id"": ""facadb3d-4df7-495c-a813-783c6115269e"", ""description"": ""Implement Axiologic Detection Layer prototype"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767113873.9590251, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
68d3f098-9b86-49c0-9076-977b1c7433fe,1be4dcef-5d64-4de3-8092-0fb311c56793,Replace keyword/heuristic detection with proper vector-based monitoring using EpistemicTracker API,pending,critical,,,,,1767115148.5432606,,"{""id"": ""68d3f098-9b86-49c0-9076-977b1c7433fe"", ""goal_id"": ""1be4dcef-5d64-4de3-8092-0fb311c56793"", ""description"": ""Replace keyword/heuristic detection with proper vector-based monitoring using EpistemicTracker API"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767115148.5432606, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
17c8dbf9-c24e-4ec3-bdee-0d3e34bbcee4,1be4dcef-5d64-4de3-8092-0fb311c56793,"Implement Traffic Light calibration table: Crystalline(0.8-1.0), Solid(0.6-0.8), Emergent(0.4-0.6), Flicker(0.2-0.4), Void(0.0-0.2)",pending,high,,,,,1767115148.792187,,"{""id"": ""17c8dbf9-c24e-4ec3-bdee-0d3e34bbcee4"", ""goal_id"": ""1be4dcef-5d64-4de3-8092-0fb311c56793"", ""description"": ""Implement Traffic Light calibration table: Crystalline(0.8-1.0), Solid(0.6-0.8), Emergent(0.4-0.6), Flicker(0.2-0.4), Void(0.0-0.2)"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767115148.792187, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
c09bd62a-ca57-4de6-b061-efb0aa255020,1be4dcef-5d64-4de3-8092-0fb311c56793,"Implement Sentinel Gates: HALT, BRANCH, REVISE, LOCK with proper vector threshold triggers",pending,critical,,,,,1767115149.0502675,,"{""id"": ""c09bd62a-ca57-4de6-b061-efb0aa255020"", ""goal_id"": ""1be4dcef-5d64-4de3-8092-0fb311c56793"", ""description"": ""Implement Sentinel Gates: HALT, BRANCH, REVISE, LOCK with proper vector threshold triggers"", ""status"": ""pending"", ""epistemic_importance"": ""critical"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767115149.0502675, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
efcbaed3-61ff-481c-8a43-27c13fd65d08,1be4dcef-5d64-4de3-8092-0fb311c56793,Build statusline renderer with moon phase density bars and emoji indicators,pending,high,,,,,1767115149.3115869,,"{""id"": ""efcbaed3-61ff-481c-8a43-27c13fd65d08"", ""goal_id"": ""1be4dcef-5d64-4de3-8092-0fb311c56793"", ""description"": ""Build statusline renderer with moon phase density bars and emoji indicators"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767115149.3115869, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
a24e1e07-c78c-4fc9-8b06-d27136c2b2b5,1be4dcef-5d64-4de3-8092-0fb311c56793,"Implement vector-specific fuzzy labels (KNOW: Ignorant→Authoritative, SIGNAL: Static→Pure, etc.)",pending,medium,,,,,1767115149.5626853,,"{""id"": ""a24e1e07-c78c-4fc9-8b06-d27136c2b2b5"", ""goal_id"": ""1be4dcef-5d64-4de3-8092-0fb311c56793"", ""description"": ""Implement vector-specific fuzzy labels (KNOW: Ignorant\u2192Authoritative, SIGNAL: Static\u2192Pure, etc.)"", ""status"": ""pending"", ""epistemic_importance"": ""medium"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767115149.5626853, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
d91369f9-06b5-4445-a700-0250e53edff9,8f98afb7-4bea-4889-86c8-074538a8d5f4,"TIER 1: Fix fixture/isolation issues (sqlite locking, tmp_path conflicts) - ~34 tests",pending,high,,,,,1767269658.8813553,,"{""id"": ""d91369f9-06b5-4445-a700-0250e53edff9"", ""goal_id"": ""8f98afb7-4bea-4889-86c8-074538a8d5f4"", ""description"": ""TIER 1: Fix fixture/isolation issues (sqlite locking, tmp_path conflicts) - ~34 tests"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767269658.8813553, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
d6f01627-5342-4274-9c8f-69e265744cf5,8f98afb7-4bea-4889-86c8-074538a8d5f4,"TIER 2: Fix deprecated module references (semantic_self_aware_kit, old imports) - ~15 tests",pending,high,,,,,1767269659.587078,,"{""id"": ""d6f01627-5342-4274-9c8f-69e265744cf5"", ""goal_id"": ""8f98afb7-4bea-4889-86c8-074538a8d5f4"", ""description"": ""TIER 2: Fix deprecated module references (semantic_self_aware_kit, old imports) - ~15 tests"", ""status"": ""pending"", ""epistemic_importance"": ""high"", ""dependencies"": [], ""estimated_tokens"": null, ""actual_tokens"": null, ""completion_evidence"": null, ""notes"": """", ""created_timestamp"": 1767269659.587078, ""completed_timestamp"": null, ""findings"": [], ""unknowns"": [], ""dead_ends"": []}"
