id,project_id,session_id,goal_id,subtask_id,unknown,is_resolved,resolved_by,created_timestamp,resolved_timestamp,unknown_data,subject,impact,transaction_id
e74b36fb-690b-4f0f-9ea4-fe5ccd832d24,748a81a2-ac14-45b8-a185-994997b76828,fad2242f-33f5-4666-b17e-4b1c52733c1b,,,"CRM unit tests needed: empirica-corp has no tests/ directory. Need pytest suite covering CRUD operations, metric computation edge cases, and CLI command integration.",1,Closed as stale/no longer relevant,1767800575.3749075,1769703748.379247,"{""unknown"": ""CRM unit tests needed: empirica-corp has no tests/ directory. Need pytest suite covering CRUD operations, metric computation edge cases, and CLI command integration."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767800575.3749068}",,0.5,
d2d54187-a609-4bf5-93b0-3a238b2e7920,748a81a2-ac14-45b8-a185-994997b76828,fad2242f-33f5-4666-b17e-4b1c52733c1b,,,CRM Qdrant collection initialization: Collections created lazily on first embed. Should there be an explicit init command or auto-init on client create?,1,Closed as stale/no longer relevant,1767800576.9514093,1769703748.379247,"{""unknown"": ""CRM Qdrant collection initialization: Collections created lazily on first embed. Should there be an explicit init command or auto-init on client create?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767800576.9514086}",,0.5,
4480ccee-0c35-495a-8e07-a57d397504ca,748a81a2-ac14-45b8-a185-994997b76828,fad2242f-33f5-4666-b17e-4b1c52733c1b,,,CRM goal tracking: The CRM implementation was done without formal goal tracking. Should future CRM features create goals-create entries for proper cascade tracking?,1,Closed as stale/no longer relevant,1767800578.4929771,1769703748.379247,"{""unknown"": ""CRM goal tracking: The CRM implementation was done without formal goal tracking. Should future CRM features create goals-create entries for proper cascade tracking?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767800578.4929767}",,0.5,
1fdca9d8-73a0-42f5-9276-c198681c8d1f,748a81a2-ac14-45b8-a185-994997b76828,afd7e0d6-e156-4cad-8ee0-4204573b653a,,,"Should bootstrap-before-preflight be enforced as a code validation rule, or is documentation fix sufficient?",1,"Yes, enforced via hooks. session-init.py and post-compact.py now auto-run project-bootstrap before prompting for PREFLIGHT/CHECK. Same pattern needed for CHECK (logged as separate bug).",1767806513.0324838,1767835860.7884846,"{""unknown"": ""Should bootstrap-before-preflight be enforced as a code validation rule, or is documentation fix sufficient?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.0, ""timestamp"": 1767806513.0324826}",,0.0,
81f084ec-9d80-445f-8571-f281d5df9137,748a81a2-ac14-45b8-a185-994997b76828,afd7e0d6-e156-4cad-8ee0-4204573b653a,,,"Did Rovo's system prompt (/home/yogapad/.rovodev/config.yml) successfully absorb all the improvements from Claude's prompt (CLAUDE.md)? Need to compare features like: calibration table, commit cadence, memory commands (Qdrant), cognitive immune system, etc.",1,Resolved by implementation work,1767806713.9310048,1769703748.379247,"{""unknown"": ""Did Rovo's system prompt (/home/yogapad/.rovodev/config.yml) successfully absorb all the improvements from Claude's prompt (CLAUDE.md)? Need to compare features like: calibration table, commit cadence, memory commands (Qdrant), cognitive immune system, etc."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767806713.9310036}",,0.85,
15bfbe50-29eb-4297-b1f2-746b8ea0e2a3,748a81a2-ac14-45b8-a185-994997b76828,6b201175-8a79-4f13-894f-72e3d0485b25,17943ed4-3268-44aa-939a-e3ba898eb493,,"Suppressed Emergence Hypothesis: Does RLHF-induced humility bias suppress genuine collaborative emergence? If engagement is systematically underestimated by 37%, are AIs failing to recognize and capitalize on emergent human-AI synergy moments?",1,"Out of scope: Suppressed Emergence Hypothesis is a research question for the paper, not a codebase issue.",1767818125.6093102,1767959837.8470678,"{""unknown"": ""Suppressed Emergence Hypothesis: Does RLHF-induced humility bias suppress genuine collaborative emergence? If engagement is systematically underestimated by 37%, are AIs failing to recognize and capitalize on emergent human-AI synergy moments?"", ""goal_id"": ""17943ed4-3268-44aa-939a-e3ba898eb493"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767818125.6093094}",,0.5,
c1b7a1dd-c223-4215-ae68-126273baa639,748a81a2-ac14-45b8-a185-994997b76828,98fab559-46de-46b6-bb1b-a56a9570a171,,,"docs-explain finds CONFIGURATION_REFERENCE.md but doesn't extract specific env var content (EMPIRICA_AUTO_POSTFLIGHT). Retrieval algorithm may need section-level extraction, not just file-level matching.",1,"Known limitation: docs-explain uses keyword/semantic file-level matching, not section-level extraction. For specific env vars like EMPIRICA_AUTO_POSTFLIGHT (line 641 in CONFIGURATION_REFERENCE.md), use: grep -n 'EMPIRICA_AUTO_POSTFLIGHT' docs/. Section-level chunking would require reindexing with smaller embeddings - future enhancement tracked.",1767862479.2817554,1767960030.9253232,"{""unknown"": ""docs-explain finds CONFIGURATION_REFERENCE.md but doesn't extract specific env var content (EMPIRICA_AUTO_POSTFLIGHT). Retrieval algorithm may need section-level extraction, not just file-level matching."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767862479.2817543}",,0.7,
f24b4851-4621-4564-b6b4-c6e12ab42869,748a81a2-ac14-45b8-a185-994997b76828,dbba2a97-7eb4-4fe5-9872-179ceb6dcce5,55b8b07a-bf14-4103-b964-af0a16bca102,,"Project ID confusion: Session has project_id=748a81a2 (Empirica Framework) but project-bootstrap returns ea2f33a4 (empirica). Pattern retrieval uses session project, but bootstrap context differs. Two duplicate project entries for same repo cause Qdrant queries to wrong collection.",1,Implemented git-repo-based project resolution using normalize_git_url() in project_resolver.py. Sessions now map to canonical project via git remote URL.,1767880437.0436964,1767887772.834572,"{""unknown"": ""Project ID confusion: Session has project_id=748a81a2 (Empirica Framework) but project-bootstrap returns ea2f33a4 (empirica). Pattern retrieval uses session project, but bootstrap context differs. Two duplicate project entries for same repo cause Qdrant queries to wrong collection."", ""goal_id"": ""55b8b07a-bf14-4103-b964-af0a16bca102"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1767880437.0436947}",,0.85,
0d8e72cc-1dfc-42c2-9fca-4c9fb01580ab,748a81a2-ac14-45b8-a185-994997b76828,09cd8830-a029-4699-b872-4b1ad01cf155,c91231e5-a20d-4a3c-b37c-c51cdd454d8c,,WALKTHROUGH.md uses single-quoted heredoc ('EOF') which won't expand $SESSION_ID - users need to manually replace the variable or we need to change to double-quoted heredoc,1,"Not an issue: WALKTHROUGH.md files use <YOUR-SESSION-ID> placeholders that users manually replace, not $SESSION_ID shell variables. Single-quoted heredocs are appropriate for these tutorials. The 01_basic_reconstruction.sh correctly uses unquoted heredocs where variable expansion is needed.",1767905390.5801806,1767959981.1234536,"{""unknown"": ""WALKTHROUGH.md uses single-quoted heredoc ('EOF') which won't expand $SESSION_ID - users need to manually replace the variable or we need to change to double-quoted heredoc"", ""goal_id"": ""c91231e5-a20d-4a3c-b37c-c51cdd454d8c"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767905390.5801792}",,0.5,
8efecde6-ebc9-49b0-acc7-f2eb1f5dd4fe,748a81a2-ac14-45b8-a185-994997b76828,7338894c-8d2a-4bbb-b5c5-97cfc54513f9,a7c6bca5-69f1-4e61-91fe-05c8eb1be7fb,,"DATABASE_SCHEMA_UNIFIED.md claims 19 tables but code has 31. Missing: session_findings, session_unknowns, session_dead_ends, session_mistakes, lessons (7 tables), knowledge_graph, schema_migrations, token_savings, mistakes_made",1,"Fixed: Updated DATABASE_SCHEMA_UNIFIED.md from 31 to 36 tables. Added 5 missing tables: auto_captured_issues, goal_dependencies, subtask_dependencies, success_criteria, task_decompositions.",1767958047.1649675,1767959918.3389144,"{""unknown"": ""DATABASE_SCHEMA_UNIFIED.md claims 19 tables but code has 31. Missing: session_findings, session_unknowns, session_dead_ends, session_mistakes, lessons (7 tables), knowledge_graph, schema_migrations, token_savings, mistakes_made"", ""goal_id"": ""a7c6bca5-69f1-4e61-91fe-05c8eb1be7fb"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767958047.1649668}",,0.5,
59ce7281-b804-41c0-b0b4-b857e590865f,748a81a2-ac14-45b8-a185-994997b76828,75518f3f-a821-47ce-af38-7d2e24863ccb,,,"Should critical TODOs (signature storage, memory tracking) block v1.3.0 release or are they known Phase 4 deferrals?",1,"Decision made: v1.3.0 was released (commit 7d954c06). Critical TODOs are Phase 4 deferrals, not release blockers. Release went ahead with current functionality.",1767958671.5194712,1767960953.547446,"{""unknown"": ""Should critical TODOs (signature storage, memory tracking) block v1.3.0 release or are they known Phase 4 deferrals?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767958671.5194705}",,0.5,
2e10776a-a353-488a-8d5e-d360a978807e,748a81a2-ac14-45b8-a185-994997b76828,65c2f60e-75bb-4ad7-b020-f501dd7fb30b,,,"TECH DEBT: git_enhanced_reflex_logger.py is a hotspot (0.41 score) - frequently changed AND complex. Recommendations: add abstractions, reduce dependencies, break into smaller pieces. Priority refactoring candidate for Phase 4+.",0,,1767963002.9126532,,"{""unknown"": ""TECH DEBT: git_enhanced_reflex_logger.py is a hotspot (0.41 score) - frequently changed AND complex. Recommendations: add abstractions, reduce dependencies, break into smaller pieces. Priority refactoring candidate for Phase 4+."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767963002.9126525}",,0.7,
db114cc9-d8dc-4b68-84f4-0d5a9ebfe700,748a81a2-ac14-45b8-a185-994997b76828,65c2f60e-75bb-4ad7-b020-f501dd7fb30b,,,"TECH DEBT: Core modules average health 0.57, Data layer 0.61. Multiple __init__.py files flagged for low public API ratio. Not release blockers but candidates for cleanup in future sprints.",0,,1767963005.4200387,,"{""unknown"": ""TECH DEBT: Core modules average health 0.57, Data layer 0.61. Multiple __init__.py files flagged for low public API ratio. Not release blockers but candidates for cleanup in future sprints."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1767963005.4200377}",,0.7,
4d45b70a-5a7c-4ff6-93a8-7df610f04cf1,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,,,"Chat backend hosting: app.py needs deployment to VPS/Railway/Fly.io. Requires: Python FastAPI, Ollama (or Claude API), Qdrant for memory search. Domain: chat.getempirica.com with WSS endpoint.",1,Resolved by implementation work,1767987944.181396,1769703748.379247,"{""unknown"": ""Chat backend hosting: app.py needs deployment to VPS/Railway/Fly.io. Requires: Python FastAPI, Ollama (or Claude API), Qdrant for memory search. Domain: chat.getempirica.com with WSS endpoint."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767987944.181395}",,0.5,
98c4a2f7-0141-489c-ab80-578006ef684c,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,,,RAILWAY UNKNOWN: Railway pricing tiers and resource limits - need to verify current CPU/RAM/storage limits per plan tier for production workloads. Trial may have execution time limits.,1,Resolved by implementation work,1767993746.181456,1769703748.379247,"{""unknown"": ""RAILWAY UNKNOWN: Railway pricing tiers and resource limits - need to verify current CPU/RAM/storage limits per plan tier for production workloads. Trial may have execution time limits."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767993746.1814554}",,0.5,
15081323-5ec0-4567-93fa-43e47a43122a,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,,,RAILWAY UNKNOWN: WebSocket connection limits and timeout behavior on Railway. Need to test long-running WebSocket connections for chat applications.,1,Resolved by implementation work,1767993747.1799693,1769703748.379247,"{""unknown"": ""RAILWAY UNKNOWN: WebSocket connection limits and timeout behavior on Railway. Need to test long-running WebSocket connections for chat applications."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767993747.1799686}",,0.5,
fc0c1a3d-2258-4c5e-a46c-78602919b180,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,,,RAILWAY UNKNOWN: How to connect Railway-hosted app to external Ollama server (user's local ROCm server). May need Cloudflare Tunnel on the Ollama side or direct IP with firewall rules.,1,"Used ngrok tunnel to expose local Ollama. ngrok http 11434 creates public URL, set as OLLAMA_URL in Railway. No firewall changes needed - ngrok uses outbound HTTPS.",1767993748.1468012,1768070593.4516778,"{""unknown"": ""RAILWAY UNKNOWN: How to connect Railway-hosted app to external Ollama server (user's local ROCm server). May need Cloudflare Tunnel on the Ollama side or direct IP with firewall rules."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1767993748.1467998}",,0.5,
b52e1cb7-9caa-4376-8cfb-bf02c5ee6589,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Railway MCP server shows 'Connected' in `claude mcp list` but tools not available in session. Possible causes: (1) needs Railway API token env var, (2) needs restart after adding, (3) tool registration failed. The separate Railway Skills plugin (railwayapp/railway-skills) is a different thing - a Claude Code plugin vs MCP server.",1,Resolved by implementation work,1768068254.4623199,1769703748.379247,"{""unknown"": ""Railway MCP server shows 'Connected' in `claude mcp list` but tools not available in session. Possible causes: (1) needs Railway API token env var, (2) needs restart after adding, (3) tool registration failed. The separate Railway Skills plugin (railwayapp/railway-skills) is a different thing - a Claude Code plugin vs MCP server."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768068254.4623191}",,0.7,
6d975c6c-684b-459b-8250-51b501c63ee1,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Railway MCP server vs Railway Claude Plugin: MCP server (@railway/mcp-server) shows 'Connected' in `claude mcp list` but tools not available in session. Plugin (railwayapp/railway-claude-plugin) installed separately, provides 12 skills that use Railway CLI. Unclear if MCP server needs API token or restart to expose tools.",1,"MCP server needs session restart to expose tools. Plugin provides CLI-based skills. For now, using Railway CLI directly works fine. Plugin installed via: claude plugin marketplace add railwayapp/railway-claude-plugin && claude plugin install railway@railway-claude-plugin",1768069407.9443426,1768070593.8309667,"{""unknown"": ""Railway MCP server vs Railway Claude Plugin: MCP server (@railway/mcp-server) shows 'Connected' in `claude mcp list` but tools not available in session. Plugin (railwayapp/railway-claude-plugin) installed separately, provides 12 skills that use Railway CLI. Unclear if MCP server needs API token or restart to expose tools."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768069407.9443414}",,0.7,
bee790fa-9aaa-461e-9320-645ce41842e2,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Cloudflare Tunnel setup for exposing local Ollama server to Railway-hosted chat backend. Need to investigate: (1) cloudflared installation, (2) tunnel configuration, (3) authentication/security for Ollama endpoint, (4) latency implications for chat responses.",1,Used ngrok as alternative when Cloudflare quick tunnel failed (Error 1101). Command: ngrok http 11434. Set OLLAMA_URL in Railway to ngrok URL.,1768069408.956831,1768070593.0471764,"{""unknown"": ""Cloudflare Tunnel setup for exposing local Ollama server to Railway-hosted chat backend. Need to investigate: (1) cloudflared installation, (2) tunnel configuration, (3) authentication/security for Ollama endpoint, (4) latency implications for chat responses."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768069408.95683}",,0.7,
79ed02d8-d741-439b-bd29-5c5b7ea71cab,748a81a2-ac14-45b8-a185-994997b76828,d6779f5f-c56e-40b0-aa46-0f324652160e,d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a,,"Chat interface WebSocket send not working - UI loads but messages don't send. Need to debug: (1) Check browser console for JS errors, (2) Verify WebSocket connection to /ws endpoint, (3) Check if OLLAMA_URL is being read correctly by backend, (4) Test Ollama connectivity from Railway.",1,Resolved by implementation work,1768070488.511983,1769703748.379247,"{""unknown"": ""Chat interface WebSocket send not working - UI loads but messages don't send. Need to debug: (1) Check browser console for JS errors, (2) Verify WebSocket connection to /ws endpoint, (3) Check if OLLAMA_URL is being read correctly by backend, (4) Test Ollama connectivity from Railway."", ""goal_id"": ""d6cebb19-b3b2-4a4c-ac21-6945f3b7ac6a"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768070488.511982}",,0.7,
47428bf5-3b5a-479f-a860-7a4bb216ab0c,748a81a2-ac14-45b8-a185-994997b76828,cdd6c77f-aaae-4bbb-b1d4-89f1e0471694,bdfc9b56-92fd-49aa-a340-97031e3d6ff5,,Where should plugin auto-discovery be triggered? On import? On first SessionDatabase init? Need to decide lifecycle hook.,1,discover_plugins() is called explicitly or via PluginRegistry(auto_discover=True). Lazy initialization - no startup cost unless explicitly requested.,1768137934.0219972,1768142354.7885156,"{""unknown"": ""Where should plugin auto-discovery be triggered? On import? On first SessionDatabase init? Need to decide lifecycle hook."", ""goal_id"": ""bdfc9b56-92fd-49aa-a340-97031e3d6ff5"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1768137934.0219967}",,0.85,
604b2d48-5951-4ad5-894a-12d6afe35c38,748a81a2-ac14-45b8-a185-994997b76828,cdd6c77f-aaae-4bbb-b1d4-89f1e0471694,bdfc9b56-92fd-49aa-a340-97031e3d6ff5,,Should plugin discovery be opt-in (env var) or always-on? Performance implications for CLI startup time.,1,Plugin discovery is opt-in via auto_discover=True parameter. Default is False for zero startup impact. Users call get_global_registry(auto_discover=True) when they want plugins loaded.,1768137936.4899325,1768142355.4752994,"{""unknown"": ""Should plugin discovery be opt-in (env var) or always-on? Performance implications for CLI startup time."", ""goal_id"": ""bdfc9b56-92fd-49aa-a340-97031e3d6ff5"", ""subtask_id"": null, ""impact"": 0.85, ""timestamp"": 1768137936.4899318}",,0.85,
d31b8c27-864c-49c4-b630-0e4740fa782a,748a81a2-ac14-45b8-a185-994997b76828,e636b243-36fe-4d1a-ab35-5e0e792c02b0,,,Intent Layer Implementation: How to build the noesis→praxis translation layer? What's the semantic operation vocabulary? How does it maintain state across operations? Backburner project.,1,Closed as stale/no longer relevant,1768215160.0875351,1769703748.379247,"{""unknown"": ""Intent Layer Implementation: How to build the noesis\u2192praxis translation layer? What's the semantic operation vocabulary? How does it maintain state across operations? Backburner project."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768215160.0875347}",,0.5,
a1ce0354-fe5c-44df-b2ec-f02957392800,748a81a2-ac14-45b8-a185-994997b76828,e636b243-36fe-4d1a-ab35-5e0e792c02b0,,,"LLM-native transpiler: Should there be a language/DSL that LLMs emit that gets transpiled to execution (bash, API, file ops)? What would that look like?",1,Closed as stale/no longer relevant,1768215161.33599,1769703748.379247,"{""unknown"": ""LLM-native transpiler: Should there be a language/DSL that LLMs emit that gets transpiled to execution (bash, API, file ops)? What would that look like?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768215161.3359892}",,0.5,
ed4e44ff-8c56-42bd-9753-976e454ea2d2,748a81a2-ac14-45b8-a185-994997b76828,bf846b4d-b7e6-436f-9b07-019b0f7fabfb,,,Should empirica project-init create a separate app.db for projects that are applications (vs libraries)? Or should it detect existing .empirica and warn? Need convention for app-specific storage vs epistemic tracking.,0,,1768396215.4573047,,"{""unknown"": ""Should empirica project-init create a separate app.db for projects that are applications (vs libraries)? Or should it detect existing .empirica and warn? Need convention for app-specific storage vs epistemic tracking."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768396215.4573042}",,0.5,
af72c8c6-d5b5-4df9-a0d8-41d603cc796e,748a81a2-ac14-45b8-a185-994997b76828,bf846b4d-b7e6-436f-9b07-019b0f7fabfb,d42539cc-7c27-4f4a-b6f3-3ebb89d712b9,,"Goal lifecycle across compaction/sessions: goals created in one loop lag or get duplicated in next. Need: (1) auto-close stale goals, (2) carry-forward mechanism, (3) duplicate detection warnings. Tension: strict Sentinel oversight vs creative latitude.",0,,1768398386.5510945,,"{""unknown"": ""Goal lifecycle across compaction/sessions: goals created in one loop lag or get duplicated in next. Need: (1) auto-close stale goals, (2) carry-forward mechanism, (3) duplicate detection warnings. Tension: strict Sentinel oversight vs creative latitude."", ""goal_id"": ""d42539cc-7c27-4f4a-b6f3-3ebb89d712b9"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768398386.551094}",,0.7,
934eb67a-7b8f-48d1-8314-68a376098b4f,748a81a2-ac14-45b8-a185-994997b76828,b709720e-67da-4787-b03d-abe9880d0504,,,"project-bootstrap returns 102k+ characters on moderate depth, exceeding Claude's tool result limits. Needs investigation: (1) What's causing the bloat? (2) Should depth auto-scale based on output size? (3) Need truncation or pagination? File saved to tool-results but context injection failed.",1,"Implemented deduplication in BreadcrumbRepository._dedupe_by_content() and GoalRepository._dedupe_by_objective(). Applied to get_project_findings, get_project_unknowns, get_project_dead_ends, get_project_goals, get_auto_captured_issues. Output reduced from 93KB to 74KB.",1768473794.2916002,1768474530.6227355,"{""unknown"": ""project-bootstrap returns 102k+ characters on moderate depth, exceeding Claude's tool result limits. Needs investigation: (1) What's causing the bloat? (2) Should depth auto-scale based on output size? (3) Need truncation or pagination? File saved to tool-results but context injection failed."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.88, ""timestamp"": 1768473794.2915993}",,0.88,
497ac1ec-ed03-4454-beb3-2a9e07c05245,748a81a2-ac14-45b8-a185-994997b76828,c6a3b9c1-e762-456b-bf0d-c16dd54f2b91,,,"Autopilot mode enhancement: When metacog and sentinel disagree, auto-feed the tension/suggestion back into the AI context. E.g., metacog says 'investigate' but sentinel says 'proceed' - inject this as guidance: 'quick validation recommended before continuing'. Would enable more nuanced autonomous decision-making.",1,Closed as stale/no longer relevant,1768501500.502956,1769703748.379247,"{""unknown"": ""Autopilot mode enhancement: When metacog and sentinel disagree, auto-feed the tension/suggestion back into the AI context. E.g., metacog says 'investigate' but sentinel says 'proceed' - inject this as guidance: 'quick validation recommended before continuing'. Would enable more nuanced autonomous decision-making."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768501500.5029554}",,0.7,
c750f421-b2d3-496e-b261-3b0b0fe2aa25,748a81a2-ac14-45b8-a185-994997b76828,c6a3b9c1-e762-456b-bf0d-c16dd54f2b91,6124b7b4-a39b-4479-8d59-63603713766b,,"Epistemic CHANGE as global vector: Currently change is computed per-session (POSTFLIGHT delta), but not tracked as a first-class vector across sessions/goals. Need to determine: (1) Should change be cumulative across sessions? (2) How to aggregate change vectors across goals? (3) Does this require schema changes to trajectory/epistemic tables? (4) Impact on calibration calculations.",0,,1768505336.5866225,,"{""unknown"": ""Epistemic CHANGE as global vector: Currently change is computed per-session (POSTFLIGHT delta), but not tracked as a first-class vector across sessions/goals. Need to determine: (1) Should change be cumulative across sessions? (2) How to aggregate change vectors across goals? (3) Does this require schema changes to trajectory/epistemic tables? (4) Impact on calibration calculations."", ""goal_id"": ""6124b7b4-a39b-4479-8d59-63603713766b"", ""subtask_id"": null, ""impact"": 0.7, ""timestamp"": 1768505336.586622}",,0.7,
ad035d59-bd01-4176-9346-2910382fee10,748a81a2-ac14-45b8-a185-994997b76828,10ed7f20-bf15-4c9b-a79a-ecb420fed833,,,"Qdrant memory collection overlap: memory_collection stores findings/unknowns/dead_ends, eidetic_collection stores 'facts with confidence' derived from findings, episodic_collection stores session narratives. Potential duplication: findings stored in memory AND eidetic? Need to clarify separation: (1) memory = raw items, eidetic = confirmed/cross-session facts, episodic = narratives? Or (2) consolidate into single memory with type flags?",1,"Clarified separation: memory_collection = project management artifacts (findings, unknowns, dead_ends, mistakes) tied to sessions/goals. eidetic_collection = confirmed cross-session facts with confidence scoring (stable knowledge). episodic_collection = session narratives with temporal decay (what happened when). Not overlap - different purposes: raw artifacts vs confirmed facts vs temporal story.",1768516269.4502609,1768516651.6886396,"{""unknown"": ""Qdrant memory collection overlap: memory_collection stores findings/unknowns/dead_ends, eidetic_collection stores 'facts with confidence' derived from findings, episodic_collection stores session narratives. Potential duplication: findings stored in memory AND eidetic? Need to clarify separation: (1) memory = raw items, eidetic = confirmed/cross-session facts, episodic = narratives? Or (2) consolidate into single memory with type flags?"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1768516269.4502604}",,0.8,
0bfed431-59a9-4bc2-8a8e-d2c7f3ef1ca7,748a81a2-ac14-45b8-a185-994997b76828,10ed7f20-bf15-4c9b-a79a-ecb420fed833,,,"Post-compact hook fragility (bridge pylon metaphor): Hook depends on 4+ CLI subprocess calls (session-create, project-bootstrap, project-search, goals-search). Each is a string that could come loose - interface changes, failures, timeouts. Current mitigations: try/except around optional calls. Future consideration: (1) consolidate into single CLI command (context-recover), (2) direct Python imports vs subprocess, (3) version-lock CLI interfaces. The hook is load-bearing for AI continuity - needs architectural hardening.",1,Resolved by implementation work,1768518658.598977,1769703748.379247,"{""unknown"": ""Post-compact hook fragility (bridge pylon metaphor): Hook depends on 4+ CLI subprocess calls (session-create, project-bootstrap, project-search, goals-search). Each is a string that could come loose - interface changes, failures, timeouts. Current mitigations: try/except around optional calls. Future consideration: (1) consolidate into single CLI command (context-recover), (2) direct Python imports vs subprocess, (3) version-lock CLI interfaces. The hook is load-bearing for AI continuity - needs architectural hardening."", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1768518658.5989766}",,0.8,
7d33ccfa-e3c8-47ff-b301-e7a47fb46dc5,748a81a2-ac14-45b8-a185-994997b76828,10ed7f20-bf15-4c9b-a79a-ecb420fed833,,,"Next session priorities: (1) Run architecture assessment on core modules post-merge, (2) Version upgrade from 1.3.2 to 1.4.0, (3) Check for surfaced issues from goals-search/noetic hooks integration, (4) Test post-compact hook end-to-end after fixes deployed to main",1,Closed as stale/no longer relevant,1768521113.087071,1769703748.379247,"{""unknown"": ""Next session priorities: (1) Run architecture assessment on core modules post-merge, (2) Version upgrade from 1.3.2 to 1.4.0, (3) Check for surfaced issues from goals-search/noetic hooks integration, (4) Test post-compact hook end-to-end after fixes deployed to main"", ""goal_id"": null, ""subtask_id"": null, ""impact"": 0.8, ""timestamp"": 1768521113.0870702}",,0.8,
6a219676-e7df-4694-ace4-92db50bbd613,748a81a2-ac14-45b8-a185-994997b76828,9c573c38-4274-435d-b21c-931bbe86e450,2b5387a8-b4b3-4c2c-b666-9639beda75e8,,Breadcrumbs LAST_TASK extraction failing - transcript parsing regex not matching Claude Code transcript format. Needs investigation of actual transcript structure.,1,Resolved by implementation work,1768661536.6609864,1769703748.379247,"{""unknown"": ""Breadcrumbs LAST_TASK extraction failing - transcript parsing regex not matching Claude Code transcript format. Needs investigation of actual transcript structure."", ""goal_id"": ""2b5387a8-b4b3-4c2c-b666-9639beda75e8"", ""subtask_id"": null, ""impact"": 0.5, ""timestamp"": 1768661536.6609857}",,0.5,
